source_file,group_number,line_number,statement
raw_statements/email_statements_bn.csv,10,628,"কংগ্রেসের সদস্যরা জলবায়ু পরিবর্তন, অবকাঠামো, গৃহহীনতা এবং সামাজিক সুরক্ষা এবং মেডিকেয়ার সুরক্ষার মতো বিষয়গুলি সমাধানের জন্য নির্বাচিত"
raw_statements/email_statements_bn.csv,10,686,"কংগ্রেসের সদস্যরা জলবায়ু পরিবর্তন, অবকাঠামো, গৃহহীনতা এবং সামাজিক সুরক্ষা এবং মেডিকেয়ার সুরক্ষার মতো বিষয়গুলি সমাধানের জন্য নির্বাচিত"
raw_statements/email_statements_bn.csv,11,313,"কংগ্রেসের সদস্যরা জলবায়ু পরিবর্তন, অবকাঠামো, গৃহহীনতা এবং সামাজিক সুরক্ষা এবং মেডিকেয়ারের সুরক্ষার মতো বিষয়গুলি"
raw_statements/email_statements_bn.csv,11,3376,"কংগ্রেসের সদস্যরা জলবায়ু পরিবর্তন, অবকাঠামো, গৃহহীনতা এবং সামাজিক সুরক্ষা এবং মেডিকেয়ারের সুরক্ষার মতো বিষয়গুলি"
raw_statements/email_statements_bn.csv,12,2057,কর্পোরেট পিএসি অর্থ প্রত্যাখ্যান করা গণতন্ত্রের প্রতি সমর্থন দেখানোর জন্য কিছু রাজনৈতিক
raw_statements/email_statements_bn.csv,12,2578,কর্পোরেট পিএসি অর্থ প্রত্যাখ্যান করা গণতন্ত্রের প্রতি সমর্থন দেখানোর জন্য কিছু রাজনৈতিক
raw_statements/email_statements_bn.csv,13,1990,কর্মরত পরিবারগুলোর সমর্থন
raw_statements/email_statements_bn.csv,13,2044,কর্মরত পরিবারগুলোর সমর্থন
raw_statements/email_statements_bn.csv,14,2095,কিছু রাজনৈতিক প্রচারের জন্য তৃণমূল সমর্থন গুরুত্বপূর্ণ।
raw_statements/email_statements_bn.csv,14,2713,কিছু রাজনৈতিক প্রচারের জন্য তৃণমূল সমর্থন গুরুত্বপূর্ণ।
raw_statements/email_statements_bn.csv,15,1160,ক্ষুদ্র ব্যবসা স্থানীয় অর্থনীতির জন্য অপরিহার্য।
raw_statements/email_statements_bn.csv,15,1177,ক্ষুদ্র ব্যবসা স্থানীয় অর্থনীতির জন্য অপরিহার্য।
raw_statements/email_statements_bn.csv,16,3066,গৃহহীনতা একটি সামাজিক সমস্যা যা নীতির মাধ্যমে মুখোমুখি হতে পারে।
raw_statements/email_statements_bn.csv,16,3177,গৃহহীনতা একটি সামাজিক সমস্যা যা নীতির মাধ্যমে মুখোমুখি হতে পারে।
raw_statements/email_statements_bn.csv,17,2911,গৃহহীনতা এমন একটি বিষয় যা রাজনৈতিক পদক্ষেপের মাধ্যমে মুখোমুখি হতে পারে।
raw_statements/email_statements_bn.csv,17,3155,গৃহহীনতা এমন একটি বিষয় যা রাজনৈতিক পদক্ষেপের মাধ্যমে মুখোমুখি হতে পারে।
raw_statements/email_statements_bn.csv,18,3145,গৃহহীনতা এমন একটি সমস্যা যা সমাধান করা দরকার।
raw_statements/email_statements_bn.csv,18,3223,গৃহহীনতা এমন একটি সমস্যা যা সমাধান করা দরকার।
raw_statements/email_statements_bn.csv,19,612,জলবায়ু পরিবর্তন এমন একটি বিষয় যা কিছু রাজনীতিবিদ মোকাবেলা করার লক্ষ্য
raw_statements/email_statements_bn.csv,19,3275,জলবায়ু পরিবর্তন এমন একটি বিষয় যা কিছু রাজনীতিবিদ মোকাবেলা করার লক্ষ্য
raw_statements/email_statements_bn.csv,20,734,জলবায়ু পরিবর্তন মোকাবেলা করা গুরুত্বপূর্ণ।
raw_statements/email_statements_bn.csv,20,3302,জলবায়ু পরিবর্তন মোকাবেলা করা গুরুত্বপূর্ণ।
raw_statements/email_statements_bn.csv,21,522,তহবিল সংগ্রহের সময়সীমা প্রায়শই রাজনৈতিক প্রচারের
raw_statements/email_statements_bn.csv,21,3206,তহবিল সংগ্রহের সময়সীমা প্রায়শই রাজনৈতিক প্রচারের
raw_statements/email_statements_bn.csv,22,656,দূষিত পানি পান করলে স্বাস্থ্য সমস্যা হতে পারে।
raw_statements/email_statements_bn.csv,22,3088,দূষিত পানি পান করলে স্বাস্থ্য সমস্যা হতে পারে।
raw_statements/email_statements_bn.csv,23,642,নির্দিষ্ট তারিখে নির্বাচন অনুষ্ঠিত হয়।
raw_statements/email_statements_bn.csv,23,1057,নির্দিষ্ট তারিখে নির্বাচন অনুষ্ঠিত হয়।
raw_statements/email_statements_bn.csv,24,892,নির্বাচন দিবস একটি নির্দিষ্ট দিন যখন ভোট দেওয়া হয়।
raw_statements/email_statements_bn.csv,24,1596,নির্বাচন দিবস একটি নির্দিষ্ট দিন যখন ভোট দেওয়া হয়।
raw_statements/email_statements_bn.csv,25,2091,নির্বাচন রাজনৈতিক প্রতিনিধিদের পরিবর্তনের সুযোগ দেয়।
raw_statements/email_statements_bn.csv,25,2380,নির্বাচন রাজনৈতিক প্রতিনিধিদের পরিবর্তনের সুযোগ দেয়।
raw_statements/email_statements_bn.csv,26,645,নির্বাচনে প্রতিটি ভোট গণনা করা হয়।
raw_statements/email_statements_bn.csv,26,1487,নির্বাচনে প্রতিটি ভোট গণনা করা হয়।
raw_statements/email_statements_bn.csv,27,2803,নির্বাচনে ভোটারদের সমর্থন প্রয়োজন।
raw_statements/email_statements_bn.csv,27,3286,নির্বাচনে ভোটারদের সমর্থন প্রয়োজন।
raw_statements/email_statements_bn.csv,28,717,"নির্বাচিত কর্মকর্তারা জলবায়ু পরিবর্তন, অবকাঠামো, গৃহহীনতা এবং সামাজিক সুরক্ষা এবং মেডিকেয়ার সুরক্ষার মতো বিষয়গুলি সমাধান করবেন বলে আশা"
