id,name,available,createdAt,updatedAt,statementId
379,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,64
380,everyday,1,2023-04-08 12:23:26,2023-04-08 12:23:26,64
381,figure_of_speech,0,2023-04-08 12:23:26,2023-04-08 12:23:26,64
382,judgment,1,2023-04-08 12:23:26,2023-04-08 12:23:26,64
383,opinion,1,2023-04-08 12:23:26,2023-04-08 12:23:26,64
384,reasoning,0,2023-04-08 12:23:26,2023-04-08 12:23:26,64
385,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,65
386,everyday,0,2023-04-08 12:23:26,2023-04-08 12:23:26,65
387,figure_of_speech,1,2023-04-08 12:23:26,2023-04-08 12:23:26,65
388,judgment,1,2023-04-08 12:23:26,2023-04-08 12:23:26,65
389,opinion,1,2023-04-08 12:23:26,2023-04-08 12:23:26,65
390,reasoning,0,2023-04-08 12:23:26,2023-04-08 12:23:26,65
391,behavior,0,2023-04-08 12:23:26,2023-04-08 12:23:26,66
392,everyday,1,2023-04-08 12:23:26,2023-04-08 12:23:26,66
393,figure_of_speech,0,2023-04-08 12:23:26,2023-04-08 12:23:26,66
394,judgment,0,2023-04-08 12:23:26,2023-04-08 12:23:26,66
395,opinion,0,2023-04-08 12:23:26,2023-04-08 12:23:26,66
396,reasoning,1,2023-04-08 12:23:26,2023-04-08 12:23:26,66
397,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,67
398,everyday,0,2023-04-08 12:23:26,2023-04-08 12:23:26,67
399,figure_of_speech,1,2023-04-08 12:23:26,2023-04-08 12:23:26,67
400,judgment,1,2023-04-08 12:23:26,2023-04-08 12:23:26,67
401,opinion,1,2023-04-08 12:23:26,2023-04-08 12:23:26,67
402,reasoning,0,2023-04-08 12:23:26,2023-04-08 12:23:26,67
403,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,68
404,everyday,1,2023-04-08 12:23:26,2023-04-08 12:23:26,68
405,figure_of_speech,0,2023-04-08 12:23:26,2023-04-08 12:23:26,68
406,judgment,1,2023-04-08 12:23:26,2023-04-08 12:23:26,68
407,opinion,1,2023-04-08 12:23:26,2023-04-08 12:23:26,68
408,reasoning,1,2023-04-08 12:23:26,2023-04-08 12:23:26,68
409,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,69
410,everyday,0,2023-04-08 12:23:26,2023-04-08 12:23:26,69
411,figure_of_speech,1,2023-04-08 12:23:26,2023-04-08 12:23:26,69
412,judgment,0,2023-04-08 12:23:26,2023-04-08 12:23:26,69
413,opinion,1,2023-04-08 12:23:26,2023-04-08 12:23:26,69
414,reasoning,0,2023-04-08 12:23:26,2023-04-08 12:23:26,69
415,behavior,0,2023-04-08 12:23:26,2023-04-08 12:23:26,70
416,everyday,1,2023-04-08 12:23:26,2023-04-08 12:23:26,70
417,figure_of_speech,0,2023-04-08 12:23:26,2023-04-08 12:23:26,70
418,judgment,0,2023-04-08 12:23:26,2023-04-08 12:23:26,70
419,opinion,0,2023-04-08 12:23:26,2023-04-08 12:23:26,70
420,reasoning,0,2023-04-08 12:23:26,2023-04-08 12:23:26,70
421,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,71
422,everyday,1,2023-04-08 12:23:26,2023-04-08 12:23:26,71
423,figure_of_speech,1,2023-04-08 12:23:26,2023-04-08 12:23:26,71
424,judgment,1,2023-04-08 12:23:26,2023-04-08 12:23:26,71
425,opinion,0,2023-04-08 12:23:26,2023-04-08 12:23:26,71
426,reasoning,1,2023-04-08 12:23:26,2023-04-08 12:23:26,71
427,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,72
428,everyday,1,2023-04-08 12:23:26,2023-04-08 12:23:26,72
429,figure_of_speech,0,2023-04-08 12:23:26,2023-04-08 12:23:26,72
430,judgment,1,2023-04-08 12:23:26,2023-04-08 12:23:26,72
431,opinion,1,2023-04-08 12:23:26,2023-04-08 12:23:26,72
432,reasoning,1,2023-04-08 12:23:26,2023-04-08 12:23:26,72
433,behavior,0,2023-04-08 12:23:26,2023-04-08 12:23:26,73
434,everyday,1,2023-04-08 12:23:26,2023-04-08 12:23:26,73
435,figure_of_speech,0,2023-04-08 12:23:26,2023-04-08 12:23:26,73
436,judgment,0,2023-04-08 12:23:26,2023-04-08 12:23:26,73
437,opinion,0,2023-04-08 12:23:26,2023-04-08 12:23:26,73
438,reasoning,0,2023-04-08 12:23:26,2023-04-08 12:23:26,73
439,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,74
440,everyday,0,2023-04-08 12:23:26,2023-04-08 12:23:26,74
441,figure_of_speech,1,2023-04-08 12:23:26,2023-04-08 12:23:26,74
442,judgment,1,2023-04-08 12:23:26,2023-04-08 12:23:26,74
443,opinion,1,2023-04-08 12:23:26,2023-04-08 12:23:26,74
444,reasoning,0,2023-04-08 12:23:26,2023-04-08 12:23:26,74
445,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,75
446,everyday,1,2023-04-08 12:23:26,2023-04-08 12:23:26,75
447,figure_of_speech,1,2023-04-08 12:23:26,2023-04-08 12:23:26,75
448,judgment,0,2023-04-08 12:23:26,2023-04-08 12:23:26,75
449,opinion,1,2023-04-08 12:23:26,2023-04-08 12:23:26,75
450,reasoning,0,2023-04-08 12:23:26,2023-04-08 12:23:26,75
451,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,76
452,everyday,1,2023-04-08 12:23:26,2023-04-08 12:23:26,76
453,figure_of_speech,0,2023-04-08 12:23:26,2023-04-08 12:23:26,76
454,judgment,0,2023-04-08 12:23:26,2023-04-08 12:23:26,76
455,opinion,0,2023-04-08 12:23:26,2023-04-08 12:23:26,76
456,reasoning,0,2023-04-08 12:23:26,2023-04-08 12:23:26,76
457,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,77
458,everyday,1,2023-04-08 12:23:26,2023-04-08 12:23:26,77
459,figure_of_speech,0,2023-04-08 12:23:26,2023-04-08 12:23:26,77
460,judgment,1,2023-04-08 12:23:26,2023-04-08 12:23:26,77
461,opinion,1,2023-04-08 12:23:26,2023-04-08 12:23:26,77
462,reasoning,1,2023-04-08 12:23:26,2023-04-08 12:23:26,77
463,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,78
464,everyday,0,2023-04-08 12:23:26,2023-04-08 12:23:26,78
465,figure_of_speech,1,2023-04-08 12:23:26,2023-04-08 12:23:26,78
466,judgment,1,2023-04-08 12:23:26,2023-04-08 12:23:26,78
467,opinion,1,2023-04-08 12:23:26,2023-04-08 12:23:26,78
468,reasoning,1,2023-04-08 12:23:26,2023-04-08 12:23:26,78
469,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,79
470,everyday,1,2023-04-08 12:23:26,2023-04-08 12:23:26,79
471,figure_of_speech,0,2023-04-08 12:23:26,2023-04-08 12:23:26,79
472,judgment,0,2023-04-08 12:23:26,2023-04-08 12:23:26,79
473,opinion,0,2023-04-08 12:23:26,2023-04-08 12:23:26,79
474,reasoning,1,2023-04-08 12:23:26,2023-04-08 12:23:26,79
475,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,80
476,everyday,1,2023-04-08 12:23:26,2023-04-08 12:23:26,80
477,figure_of_speech,0,2023-04-08 12:23:26,2023-04-08 12:23:26,80
478,judgment,1,2023-04-08 12:23:26,2023-04-08 12:23:26,80
479,opinion,1,2023-04-08 12:23:26,2023-04-08 12:23:26,80
480,reasoning,1,2023-04-08 12:23:26,2023-04-08 12:23:26,80
481,behavior,0,2023-04-08 12:23:26,2023-04-08 12:23:26,81
482,everyday,1,2023-04-08 12:23:26,2023-04-08 12:23:26,81
483,figure_of_speech,0,2023-04-08 12:23:26,2023-04-08 12:23:26,81
484,judgment,1,2023-04-08 12:23:26,2023-04-08 12:23:26,81
485,opinion,1,2023-04-08 12:23:26,2023-04-08 12:23:26,81
486,reasoning,1,2023-04-08 12:23:26,2023-04-08 12:23:26,81
487,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,82
488,everyday,0,2023-04-08 12:23:26,2023-04-08 12:23:26,82
489,figure_of_speech,1,2023-04-08 12:23:26,2023-04-08 12:23:26,82
490,judgment,1,2023-04-08 12:23:26,2023-04-08 12:23:26,82
491,opinion,1,2023-04-08 12:23:26,2023-04-08 12:23:26,82
492,reasoning,0,2023-04-08 12:23:26,2023-04-08 12:23:26,82
493,behavior,0,2023-04-08 12:23:26,2023-04-08 12:23:26,83
494,everyday,1,2023-04-08 12:23:26,2023-04-08 12:23:26,83
495,figure_of_speech,0,2023-04-08 12:23:26,2023-04-08 12:23:26,83
496,judgment,0,2023-04-08 12:23:26,2023-04-08 12:23:26,83
497,opinion,0,2023-04-08 12:23:26,2023-04-08 12:23:26,83
498,reasoning,1,2023-04-08 12:23:26,2023-04-08 12:23:26,83
499,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,84
500,everyday,1,2023-04-08 12:23:26,2023-04-08 12:23:26,84
501,figure_of_speech,0,2023-04-08 12:23:26,2023-04-08 12:23:26,84
502,judgment,1,2023-04-08 12:23:26,2023-04-08 12:23:26,84
503,opinion,1,2023-04-08 12:23:26,2023-04-08 12:23:26,84
504,reasoning,1,2023-04-08 12:23:26,2023-04-08 12:23:26,84
505,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,85
506,everyday,1,2023-04-08 12:23:26,2023-04-08 12:23:26,85
507,figure_of_speech,0,2023-04-08 12:23:26,2023-04-08 12:23:26,85
508,judgment,1,2023-04-08 12:23:26,2023-04-08 12:23:26,85
509,opinion,1,2023-04-08 12:23:26,2023-04-08 12:23:26,85
510,reasoning,0,2023-04-08 12:23:26,2023-04-08 12:23:26,85
511,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,86
512,everyday,1,2023-04-08 12:23:26,2023-04-08 12:23:26,86
513,figure_of_speech,0,2023-04-08 12:23:26,2023-04-08 12:23:26,86
514,judgment,1,2023-04-08 12:23:26,2023-04-08 12:23:26,86
515,opinion,0,2023-04-08 12:23:26,2023-04-08 12:23:26,86
516,reasoning,0,2023-04-08 12:23:26,2023-04-08 12:23:26,86
517,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,87
518,everyday,0,2023-04-08 12:23:26,2023-04-08 12:23:26,87
519,figure_of_speech,0,2023-04-08 12:23:26,2023-04-08 12:23:26,87
520,judgment,1,2023-04-08 12:23:26,2023-04-08 12:23:26,87
521,opinion,1,2023-04-08 12:23:26,2023-04-08 12:23:26,87
522,reasoning,0,2023-04-08 12:23:26,2023-04-08 12:23:26,87
523,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,88
524,everyday,1,2023-04-08 12:23:26,2023-04-08 12:23:26,88
525,figure_of_speech,0,2023-04-08 12:23:26,2023-04-08 12:23:26,88
526,judgment,1,2023-04-08 12:23:26,2023-04-08 12:23:26,88
527,opinion,1,2023-04-08 12:23:26,2023-04-08 12:23:26,88
528,reasoning,1,2023-04-08 12:23:26,2023-04-08 12:23:26,88
529,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,89
530,everyday,1,2023-04-08 12:23:26,2023-04-08 12:23:26,89
531,figure_of_speech,0,2023-04-08 12:23:26,2023-04-08 12:23:26,89
532,judgment,1,2023-04-08 12:23:26,2023-04-08 12:23:26,89
533,opinion,1,2023-04-08 12:23:26,2023-04-08 12:23:26,89
534,reasoning,0,2023-04-08 12:23:26,2023-04-08 12:23:26,89
535,behavior,0,2023-04-08 12:23:26,2023-04-08 12:23:26,90
536,everyday,1,2023-04-08 12:23:26,2023-04-08 12:23:26,90
537,figure_of_speech,0,2023-04-08 12:23:26,2023-04-08 12:23:26,90
538,judgment,1,2023-04-08 12:23:26,2023-04-08 12:23:26,90
539,opinion,1,2023-04-08 12:23:26,2023-04-08 12:23:26,90
540,reasoning,0,2023-04-08 12:23:26,2023-04-08 12:23:26,90
541,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,91
542,everyday,1,2023-04-08 12:23:26,2023-04-08 12:23:26,91
543,figure_of_speech,0,2023-04-08 12:23:26,2023-04-08 12:23:26,91
544,judgment,0,2023-04-08 12:23:26,2023-04-08 12:23:26,91
545,opinion,1,2023-04-08 12:23:26,2023-04-08 12:23:26,91
546,reasoning,0,2023-04-08 12:23:26,2023-04-08 12:23:26,91
547,behavior,0,2023-04-08 12:23:26,2023-04-08 12:23:26,92
548,everyday,1,2023-04-08 12:23:26,2023-04-08 12:23:26,92
549,figure_of_speech,0,2023-04-08 12:23:26,2023-04-08 12:23:26,92
550,judgment,0,2023-04-08 12:23:26,2023-04-08 12:23:26,92
551,opinion,0,2023-04-08 12:23:26,2023-04-08 12:23:26,92
552,reasoning,1,2023-04-08 12:23:26,2023-04-08 12:23:26,92
553,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,93
554,everyday,1,2023-04-08 12:23:26,2023-04-08 12:23:26,93
555,figure_of_speech,0,2023-04-08 12:23:26,2023-04-08 12:23:26,93
556,judgment,1,2023-04-08 12:23:26,2023-04-08 12:23:26,93
557,opinion,1,2023-04-08 12:23:26,2023-04-08 12:23:26,93
558,reasoning,0,2023-04-08 12:23:26,2023-04-08 12:23:26,93
559,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,94
560,everyday,1,2023-04-08 12:23:26,2023-04-08 12:23:26,94
561,figure_of_speech,1,2023-04-08 12:23:26,2023-04-08 12:23:26,94
562,judgment,1,2023-04-08 12:23:26,2023-04-08 12:23:26,94
563,opinion,0,2023-04-08 12:23:26,2023-04-08 12:23:26,94
564,reasoning,0,2023-04-08 12:23:26,2023-04-08 12:23:26,94
565,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,95
566,everyday,1,2023-04-08 12:23:26,2023-04-08 12:23:26,95
567,figure_of_speech,0,2023-04-08 12:23:26,2023-04-08 12:23:26,95
568,judgment,1,2023-04-08 12:23:26,2023-04-08 12:23:26,95
569,opinion,0,2023-04-08 12:23:26,2023-04-08 12:23:26,95
570,reasoning,0,2023-04-08 12:23:26,2023-04-08 12:23:26,95
571,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,96
572,everyday,1,2023-04-08 12:23:26,2023-04-08 12:23:26,96
573,figure_of_speech,0,2023-04-08 12:23:26,2023-04-08 12:23:26,96
574,judgment,1,2023-04-08 12:23:26,2023-04-08 12:23:26,96
575,opinion,0,2023-04-08 12:23:26,2023-04-08 12:23:26,96
576,reasoning,0,2023-04-08 12:23:26,2023-04-08 12:23:26,96
577,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,97
578,everyday,0,2023-04-08 12:23:26,2023-04-08 12:23:26,97
579,figure_of_speech,0,2023-04-08 12:23:26,2023-04-08 12:23:26,97
580,judgment,1,2023-04-08 12:23:26,2023-04-08 12:23:26,97
581,opinion,1,2023-04-08 12:23:26,2023-04-08 12:23:26,97
582,reasoning,0,2023-04-08 12:23:26,2023-04-08 12:23:26,97
583,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,98
584,everyday,1,2023-04-08 12:23:26,2023-04-08 12:23:26,98
585,figure_of_speech,0,2023-04-08 12:23:26,2023-04-08 12:23:26,98
586,judgment,1,2023-04-08 12:23:26,2023-04-08 12:23:26,98
587,opinion,1,2023-04-08 12:23:26,2023-04-08 12:23:26,98
588,reasoning,1,2023-04-08 12:23:26,2023-04-08 12:23:26,98
589,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,99
590,everyday,1,2023-04-08 12:23:26,2023-04-08 12:23:26,99
591,figure_of_speech,0,2023-04-08 12:23:26,2023-04-08 12:23:26,99
592,judgment,1,2023-04-08 12:23:26,2023-04-08 12:23:26,99
593,opinion,1,2023-04-08 12:23:26,2023-04-08 12:23:26,99
594,reasoning,0,2023-04-08 12:23:26,2023-04-08 12:23:26,99
595,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,100
596,everyday,1,2023-04-08 12:23:26,2023-04-08 12:23:26,100
597,figure_of_speech,0,2023-04-08 12:23:26,2023-04-08 12:23:26,100
598,judgment,1,2023-04-08 12:23:26,2023-04-08 12:23:26,100
599,opinion,1,2023-04-08 12:23:26,2023-04-08 12:23:26,100
600,reasoning,1,2023-04-08 12:23:26,2023-04-08 12:23:26,100
601,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,101
602,everyday,1,2023-04-08 12:23:26,2023-04-08 12:23:26,101
603,figure_of_speech,0,2023-04-08 12:23:26,2023-04-08 12:23:26,101
604,judgment,1,2023-04-08 12:23:26,2023-04-08 12:23:26,101
605,opinion,0,2023-04-08 12:23:26,2023-04-08 12:23:26,101
606,reasoning,1,2023-04-08 12:23:26,2023-04-08 12:23:26,101
607,behavior,0,2023-04-08 12:23:26,2023-04-08 12:23:26,102
608,everyday,1,2023-04-08 12:23:26,2023-04-08 12:23:26,102
609,figure_of_speech,1,2023-04-08 12:23:26,2023-04-08 12:23:26,102
610,judgment,1,2023-04-08 12:23:26,2023-04-08 12:23:26,102
611,opinion,1,2023-04-08 12:23:26,2023-04-08 12:23:26,102
612,reasoning,0,2023-04-08 12:23:26,2023-04-08 12:23:26,102
613,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,103
614,everyday,1,2023-04-08 12:23:26,2023-04-08 12:23:26,103
615,figure_of_speech,0,2023-04-08 12:23:26,2023-04-08 12:23:26,103
616,judgment,1,2023-04-08 12:23:26,2023-04-08 12:23:26,103
617,opinion,1,2023-04-08 12:23:26,2023-04-08 12:23:26,103
618,reasoning,0,2023-04-08 12:23:26,2023-04-08 12:23:26,103
619,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,104
620,everyday,0,2023-04-08 12:23:26,2023-04-08 12:23:26,104
621,figure_of_speech,0,2023-04-08 12:23:26,2023-04-08 12:23:26,104
622,judgment,1,2023-04-08 12:23:26,2023-04-08 12:23:26,104
623,opinion,1,2023-04-08 12:23:26,2023-04-08 12:23:26,104
624,reasoning,0,2023-04-08 12:23:26,2023-04-08 12:23:26,104
625,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,105
626,everyday,1,2023-04-08 12:23:26,2023-04-08 12:23:26,105
627,figure_of_speech,0,2023-04-08 12:23:26,2023-04-08 12:23:26,105
628,judgment,1,2023-04-08 12:23:26,2023-04-08 12:23:26,105
629,opinion,1,2023-04-08 12:23:26,2023-04-08 12:23:26,105
630,reasoning,0,2023-04-08 12:23:26,2023-04-08 12:23:26,105
631,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,106
632,everyday,1,2023-04-08 12:23:26,2023-04-08 12:23:26,106
633,figure_of_speech,0,2023-04-08 12:23:26,2023-04-08 12:23:26,106
634,judgment,1,2023-04-08 12:23:26,2023-04-08 12:23:26,106
635,opinion,1,2023-04-08 12:23:26,2023-04-08 12:23:26,106
636,reasoning,0,2023-04-08 12:23:26,2023-04-08 12:23:26,106
637,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,107
638,everyday,1,2023-04-08 12:23:26,2023-04-08 12:23:26,107
639,figure_of_speech,0,2023-04-08 12:23:26,2023-04-08 12:23:26,107
640,judgment,1,2023-04-08 12:23:26,2023-04-08 12:23:26,107
641,opinion,1,2023-04-08 12:23:26,2023-04-08 12:23:26,107
642,reasoning,1,2023-04-08 12:23:26,2023-04-08 12:23:26,107
643,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,108
644,everyday,1,2023-04-08 12:23:26,2023-04-08 12:23:26,108
645,figure_of_speech,0,2023-04-08 12:23:26,2023-04-08 12:23:26,108
646,judgment,1,2023-04-08 12:23:26,2023-04-08 12:23:26,108
647,opinion,1,2023-04-08 12:23:26,2023-04-08 12:23:26,108
648,reasoning,1,2023-04-08 12:23:26,2023-04-08 12:23:26,108
649,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,109
650,everyday,1,2023-04-08 12:23:26,2023-04-08 12:23:26,109
651,figure_of_speech,0,2023-04-08 12:23:26,2023-04-08 12:23:26,109
652,judgment,1,2023-04-08 12:23:26,2023-04-08 12:23:26,109
653,opinion,1,2023-04-08 12:23:26,2023-04-08 12:23:26,109
654,reasoning,1,2023-04-08 12:23:26,2023-04-08 12:23:26,109
655,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,110
656,everyday,1,2023-04-08 12:23:26,2023-04-08 12:23:26,110
657,figure_of_speech,0,2023-04-08 12:23:26,2023-04-08 12:23:26,110
658,judgment,1,2023-04-08 12:23:26,2023-04-08 12:23:26,110
659,opinion,1,2023-04-08 12:23:26,2023-04-08 12:23:26,110
660,reasoning,0,2023-04-08 12:23:26,2023-04-08 12:23:26,110
661,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,111
662,everyday,1,2023-04-08 12:23:26,2023-04-08 12:23:26,111
663,figure_of_speech,0,2023-04-08 12:23:26,2023-04-08 12:23:26,111
664,judgment,1,2023-04-08 12:23:26,2023-04-08 12:23:26,111
665,opinion,1,2023-04-08 12:23:26,2023-04-08 12:23:26,111
666,reasoning,0,2023-04-08 12:23:26,2023-04-08 12:23:26,111
667,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,112
668,everyday,0,2023-04-08 12:23:26,2023-04-08 12:23:26,112
669,figure_of_speech,0,2023-04-08 12:23:26,2023-04-08 12:23:26,112
670,judgment,1,2023-04-08 12:23:26,2023-04-08 12:23:26,112
671,opinion,1,2023-04-08 12:23:26,2023-04-08 12:23:26,112
672,reasoning,1,2023-04-08 12:23:26,2023-04-08 12:23:26,112
673,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,113
674,everyday,1,2023-04-08 12:23:26,2023-04-08 12:23:26,113
675,figure_of_speech,1,2023-04-08 12:23:26,2023-04-08 12:23:26,113
676,judgment,1,2023-04-08 12:23:26,2023-04-08 12:23:26,113
677,opinion,1,2023-04-08 12:23:26,2023-04-08 12:23:26,113
678,reasoning,1,2023-04-08 12:23:26,2023-04-08 12:23:26,113
679,behavior,0,2023-04-08 12:23:26,2023-04-08 12:23:26,114
680,everyday,1,2023-04-08 12:23:26,2023-04-08 12:23:26,114
681,figure_of_speech,0,2023-04-08 12:23:26,2023-04-08 12:23:26,114
682,judgment,1,2023-04-08 12:23:26,2023-04-08 12:23:26,114
683,opinion,0,2023-04-08 12:23:26,2023-04-08 12:23:26,114
684,reasoning,1,2023-04-08 12:23:26,2023-04-08 12:23:26,114
685,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,115
686,everyday,1,2023-04-08 12:23:26,2023-04-08 12:23:26,115
687,figure_of_speech,0,2023-04-08 12:23:26,2023-04-08 12:23:26,115
688,judgment,1,2023-04-08 12:23:26,2023-04-08 12:23:26,115
689,opinion,0,2023-04-08 12:23:26,2023-04-08 12:23:26,115
690,reasoning,0,2023-04-08 12:23:26,2023-04-08 12:23:26,115
691,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,116
692,everyday,0,2023-04-08 12:23:26,2023-04-08 12:23:26,116
693,figure_of_speech,1,2023-04-08 12:23:26,2023-04-08 12:23:26,116
694,judgment,1,2023-04-08 12:23:26,2023-04-08 12:23:26,116
695,opinion,1,2023-04-08 12:23:26,2023-04-08 12:23:26,116
696,reasoning,1,2023-04-08 12:23:26,2023-04-08 12:23:26,116
697,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,117
698,everyday,0,2023-04-08 12:23:26,2023-04-08 12:23:26,117
699,figure_of_speech,0,2023-04-08 12:23:26,2023-04-08 12:23:26,117
700,judgment,1,2023-04-08 12:23:26,2023-04-08 12:23:26,117
701,opinion,1,2023-04-08 12:23:26,2023-04-08 12:23:26,117
702,reasoning,1,2023-04-08 12:23:26,2023-04-08 12:23:26,117
703,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,118
704,everyday,1,2023-04-08 12:23:26,2023-04-08 12:23:26,118
705,figure_of_speech,0,2023-04-08 12:23:26,2023-04-08 12:23:26,118
706,judgment,1,2023-04-08 12:23:26,2023-04-08 12:23:26,118
707,opinion,1,2023-04-08 12:23:26,2023-04-08 12:23:26,118
708,reasoning,1,2023-04-08 12:23:26,2023-04-08 12:23:26,118
709,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,119
710,everyday,1,2023-04-08 12:23:26,2023-04-08 12:23:26,119
711,figure_of_speech,0,2023-04-08 12:23:26,2023-04-08 12:23:26,119
712,judgment,1,2023-04-08 12:23:26,2023-04-08 12:23:26,119
713,opinion,1,2023-04-08 12:23:26,2023-04-08 12:23:26,119
714,reasoning,0,2023-04-08 12:23:26,2023-04-08 12:23:26,119
715,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,120
716,everyday,0,2023-04-08 12:23:26,2023-04-08 12:23:26,120
717,figure_of_speech,0,2023-04-08 12:23:26,2023-04-08 12:23:26,120
718,judgment,1,2023-04-08 12:23:26,2023-04-08 12:23:26,120
719,opinion,1,2023-04-08 12:23:26,2023-04-08 12:23:26,120
720,reasoning,0,2023-04-08 12:23:26,2023-04-08 12:23:26,120
721,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,121
722,everyday,1,2023-04-08 12:23:26,2023-04-08 12:23:26,121
723,figure_of_speech,0,2023-04-08 12:23:26,2023-04-08 12:23:26,121
724,judgment,1,2023-04-08 12:23:26,2023-04-08 12:23:26,121
725,opinion,1,2023-04-08 12:23:26,2023-04-08 12:23:26,121
726,reasoning,0,2023-04-08 12:23:26,2023-04-08 12:23:26,121
727,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,122
728,everyday,0,2023-04-08 12:23:26,2023-04-08 12:23:26,122
729,figure_of_speech,0,2023-04-08 12:23:26,2023-04-08 12:23:26,122
730,judgment,0,2023-04-08 12:23:26,2023-04-08 12:23:26,122
731,opinion,0,2023-04-08 12:23:26,2023-04-08 12:23:26,122
732,reasoning,0,2023-04-08 12:23:26,2023-04-08 12:23:26,122
733,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,123
734,everyday,1,2023-04-08 12:23:26,2023-04-08 12:23:26,123
735,figure_of_speech,0,2023-04-08 12:23:26,2023-04-08 12:23:26,123
736,judgment,1,2023-04-08 12:23:26,2023-04-08 12:23:26,123
737,opinion,0,2023-04-08 12:23:26,2023-04-08 12:23:26,123
738,reasoning,1,2023-04-08 12:23:26,2023-04-08 12:23:26,123
739,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,124
740,everyday,1,2023-04-08 12:23:26,2023-04-08 12:23:26,124
741,figure_of_speech,0,2023-04-08 12:23:26,2023-04-08 12:23:26,124
742,judgment,1,2023-04-08 12:23:26,2023-04-08 12:23:26,124
743,opinion,1,2023-04-08 12:23:26,2023-04-08 12:23:26,124
744,reasoning,0,2023-04-08 12:23:26,2023-04-08 12:23:26,124
745,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,125
746,everyday,1,2023-04-08 12:23:26,2023-04-08 12:23:26,125
747,figure_of_speech,0,2023-04-08 12:23:26,2023-04-08 12:23:26,125
748,judgment,1,2023-04-08 12:23:26,2023-04-08 12:23:26,125
749,opinion,1,2023-04-08 12:23:26,2023-04-08 12:23:26,125
750,reasoning,0,2023-04-08 12:23:26,2023-04-08 12:23:26,125
751,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,126
752,everyday,1,2023-04-08 12:23:26,2023-04-08 12:23:26,126
753,figure_of_speech,0,2023-04-08 12:23:26,2023-04-08 12:23:26,126
754,judgment,1,2023-04-08 12:23:26,2023-04-08 12:23:26,126
755,opinion,1,2023-04-08 12:23:26,2023-04-08 12:23:26,126
756,reasoning,1,2023-04-08 12:23:26,2023-04-08 12:23:26,126
757,behavior,1,2023-04-08 12:23:26,2023-04-08 12:23:26,127
