statement,elicitation,committer
"El personaje no está tallado en mármol. No es algo sólido e inalterable. Es algo vivo y cambiante, y puede enfermarse, como ocurre con nuestros cuerpos.",Amazon Translate,Amir
La caridad degrada a quienes la reciben y endurece a quienes la dispensan.,Amazon Translate,Amir
"Es crucial controlar a la familia, los amigos y los vecinos.",Amazon Translate,Amir
La química se incluye en el campo de las ciencias físicas.,Amazon Translate,Amir
Los niños son como los adultos. La experiencia de los demás nunca les sirve de nada.,Amazon Translate,Amir
Los niños a menudo pueden ser ruidosos.,Amazon Translate,Amir
No se debe enseñar a los niños a avergonzarse del color de su piel.,Amazon Translate,Amir
Los niños no deben tener fácil acceso a los fuegos artificiales.,Amazon Translate,Amir
Los libros infantiles nunca pueden ser una amenaza para la sociedad.,Amazon Translate,Amir
China tiene la mayor densidad de población.,Amazon Translate,Amir
China está al otro lado de la Tierra desde los EE. UU.,Amazon Translate,Amir
Aporta $10 o más para ayudar a Steve hoy mismo.,Amazon Translate,Amir
Elige un trabajo que te encante y no tendrás que trabajar ni un día en tu vida.,Amazon Translate,Amir
El cristianismo es una religión popular en los Estados Unidos.,Amazon Translate,Amir
El cristianismo es la religión más practicada en los Estados Unidos.,Amazon Translate,Amir
Los cristianos siguen las enseñanzas de Cristo.,Amazon Translate,Amir
Chuck Schumer se está burlando.,Amazon Translate,Amir
Las ciudades necesitan trabajadores electorales para luchar contra la corrupción.,Amazon Translate,Amir
Los ciudadanos deben respetar sus instituciones y procesos sociales.,Amazon Translate,Amir
La desobediencia civil se justifica cuando Dios lo ordena.,Amazon Translate,Amir
La civilización avanza al ampliar el número de operaciones importantes que podemos realizar sin pensar en ellas.,Amazon Translate,Amir
El cambio climático es una amenaza grave contra la que hay que actuar.,Amazon Translate,Amir
El cambio climático no es falso.,Amazon Translate,Amir
El café se sirve normalmente caliente.,Amazon Translate,Amir
El frío hace que quieras encender un fuego.,Amazon Translate,Amir
Coll ayudará al público en el Congreso.,Amazon Translate,Amir
"Las naturalezas comunes pagan con lo que hacen, las nobles con lo que son.",Amazon Translate,Amir
"El sentido común es el bien mejor distribuido del mundo, pues cada hombre está convencido de que está bien provisto de él.",Amazon Translate,Amir
El sentido común es el conjunto de prejuicios adquiridos a los dieciocho años.,Amazon Translate,Amir
"Un proyecto de ley de sentido común reconocería el poder que tienen las granjas, los bosques y las zonas boscosas locales para crear un futuro más limpio para la vida silvestre y las personas, al tiempo que ayudaría a la economía rural.",Amazon Translate,Amir
"La comunicación en una empresa debe ser directa, independientemente de la jerarquía, para realizar el trabajo de la manera más rápida.",Amazon Translate,Amir
Los procesadores de las computadoras se han vuelto más rápidos con el tiempo.,Amazon Translate,Amir
Las computadoras procesan mejor una gran cantidad de datos que los humanos.,Amazon Translate,Amir
Los ordenadores son herramientas increíblemente complejas.,Amazon Translate,Amir
Las computadoras nunca pueden reemplazar a un humano real.,Amazon Translate,Amir
Las computadoras nos han hecho la vida más fácil.,Amazon Translate,Amir
Las computadoras son herramientas útiles.,Amazon Translate,Amir
Las computadoras influyen en nuestra vida diaria.,Amazon Translate,Amir
Concentrar las actividades en un gigante tecnológico tiene efectos perjudiciales en la privacidad.,Amazon Translate,Amir
El Congreso debe superar lo demasiado conocido.,Amazon Translate,Amir
El Congreso sigue en manos del lobby de las armas.,Amazon Translate,Amir
El Congreso debe ser proactivo en la protección del medio ambiente.,Amazon Translate,Amir
El Congreso debería promulgar reformas en materia de armas.,Amazon Translate,Amir
La conciencia es la voz interior que nos avisa de que alguien puede estar mirando.,Amazon Translate,Amir
Los valores conservadores son las soluciones más obvias a los problemas.,Amazon Translate,Amir
Los valores conservadores son prácticos y benefician a la mayoría de las personas.,Amazon Translate,Amir
Los valores conservadores son la mejor manera de ayudar a los estadounidenses.,Amazon Translate,Amir
Los valores conservadores son la opción más obvia.,Amazon Translate,Amir
Los valores conservadores son la manera de proteger las libertades.,Amazon Translate,Amir
"Teniendo en cuenta que la mayoría de los perpetradores de violencia de género son hombres, no deberían sentirse ofendidos cuando las mujeres les expresan miedo.",Amazon Translate,Amir
Las galletas son dulces.,Amazon Translate,Amir
Las empresas no deberían abandonar los estados debido a las reformas electorales normales.,Amazon Translate,Amir
La concejala Letitia Plummer ha respaldado a Derrick.,Amazon Translate,Amir
Los países deben tomar medidas para evitar la fácil infracción de la propiedad intelectual.,Amazon Translate,Amir
Las estrellas de la música country suelen llevar sombreros y botas de vaquero en el escenario.,Amazon Translate,Amir
La COVID-19 está teniendo un impacto significativo en la industria de la salud.,Amazon Translate,Amir
"El coyote está siempre al acecho, siempre hambriento.",Amazon Translate,Amir
La creatividad implica amalgamar dos ideas distintas de una manera novedosa.,Amazon Translate,Amir
"El crédito es un sistema en el que una persona, que no puede pagar, consigue que otra persona, que tampoco puede pagar, le garantice que puede pagar.",Amazon Translate,Amir
La delincuencia con frecuencia incita al deseo de hacer justicia.,Amazon Translate,Amir
Es crucial detener a los delincuentes lo antes posible para proteger a los transeúntes inocentes.,Amazon Translate,Amir
Cultivar el uso responsable de la tecnología en las escuelas es a la vez importante y previsor.,Amazon Translate,Amir
"Andrew Cuomo va por el buen camino, cuidando a los neoyorquinos comunes.",Amazon Translate,Amir
La curiosidad es una forma de valentía exhibida por las mujeres.,Amazon Translate,Amir
La curiosidad a menudo incita a investigar o examinar cosas.,Amazon Translate,Amir
El ciberacoso debe eliminarse por completo de las plataformas de juego.,Amazon Translate,Amir
El cinismo es una interpretación más cáustica de la verdad.,Amazon Translate,Amir
Dana es consciente de la importancia crítica del control de armas.,Amazon Translate,Amir
Dana entiende la importancia de mantener las armas de fuego fuera del alcance de quienes no deberían poseerlas.,Amazon Translate,Amir
"Después de salir durante un año, la gente tiende a sentirse amada.",Amazon Translate,Amir
Desfinanciar a la policía no es una política práctica.,Amazon Translate,Amir
Delgado servirá eficazmente en el Congreso.,Amazon Translate,Amir
La delicadeza es a la afectación lo que la gracia es a la belleza.,Amazon Translate,Amir
La democracia no debe reducirse a que un solo partido determine qué es lo que le afecta.,Amazon Translate,Amir
Los valores democráticos sirven de guía para una toma de decisiones clara y acertada.,Amazon Translate,Amir
Los demócratas se comprometen a defender los derechos humanos.,Amazon Translate,Amir
Los demócratas no dan prioridad a la religión.,Amazon Translate,Amir
Los demócratas se han convertido en el partido de la perdición.,Amazon Translate,Amir
Los demócratas poseen las habilidades necesarias para mejorar las cosas.,Amazon Translate,Amir
Los demócratas tienen motivaciones políticas para bloquear la reforma policial.,Amazon Translate,Amir
Los demócratas se dedican a preservar el medio ambiente.,Amazon Translate,Amir
"Los demócratas abogarán por el estadounidense promedio, no por la élite.",Amazon Translate,Amir
Denver se graduó de la Escuela Secundaria Stonewall Jackson en 1988.,Amazon Translate,Amir
Los diamantes son caros.,Amazon Translate,Amir
Los diamantes son hermosos.,Amazon Translate,Amir
Las dificultades están destinadas a superarse.,Amazon Translate,Amir
"Para controlar tu hambre, necesitas comer algo.",Amazon Translate,Amir
La diplomacia es el arte de decirle a alguien que se vaya al infierno de tal manera que espere con ansias el viaje.,Amazon Translate,Amir
"Por lo general, es necesario lavar la ropa sucia.",Amazon Translate,Amir
"Al desinvertir en combustibles fósiles, los funcionarios deben tomar decisiones basadas en la evidencia científica.",Amazon Translate,Amir
"No se avergüence de sus errores. Nuestra comprensión de ellos proporciona la mejor experiencia de aprendizaje, lo que la convierte en una forma poderosa de autoeducación.",Amazon Translate,Amir
"No restrinja a sus hijos a su propio aprendizaje, ya que nacieron en una época diferente.",Amazon Translate,Amir
No juzgues a alguien hasta que hayas experimentado su situación.,Amazon Translate,Amir
"No te metas en público con la longitud de la cola de un burro; algunos dirán que es demasiado larga, otros que es demasiado corta.",Amazon Translate,Amir
No hables de tu felicidad con los menos afortunados que tú.,Amazon Translate,Amir
Evite la interferencia entre marido y mujer.,Amazon Translate,Amir
Dr. Seuss no debe cancelarse.,Amazon Translate,Amir
"Los médicos trabajan incansablemente para mantener nuestra salud, mientras que los cocineros se esfuerzan por satisfacer nuestros apetitos, a menudo siendo estos últimos los que tienen más éxito.",Amazon Translate,Amir
Los perros son famosos por su lealtad.,Amazon Translate,Amir
No estés tan enamorado como para no darte cuenta cuando llega la lluvia.,Amazon Translate,Amir
No interfieras con algo que no te moleste.,Amazon Translate,Amir
No busques cosas malas en lo bueno que haces.,Amazon Translate,Amir
"No escondas tus errores, acéptalos.",Amazon Translate,Amir
"No reabras viejas heridas para examinar sus orígenes, déjalas curadas.",Amazon Translate,Amir
No pases tiempo con nadie que no te guste.,Amazon Translate,Amir
"No profetices nunca. Si profetizas mal, nadie lo olvidará y si profetizas correctamente, nadie lo recordará.",Amazon Translate,Amir
No critiques el clima. Nueve décimas partes de la gente no podrían iniciar una conversación si no cambiara de vez en cuando.,Amazon Translate,Amir
No desperdicies tu amor en alguien que no lo valora.,Amazon Translate,Amir
"Donar es bueno, pero es una elección.",Amazon Translate,Amir
La duda es un dolor demasiado solitario para saber que la fe es su hermana gemela.,Amazon Translate,Amir
El proyecto de ley de Doug ayudaría a volver a capacitar a la fuerza laboral estadounidense de clase mundial para fabricar el PPE que necesitamos.,Amazon Translate,Amir
"Beber cuando no tenemos sed y hacer el amor durante todo el año, señora, es lo único que nos distingue de otros animales.",Amazon Translate,Amir
Beber hará que quiera orinar.,Amazon Translate,Amir
Conducir puede ser peligroso.,Amazon Translate,Amir
Los precios de los medicamentos están fuera de control y necesitamos legislación para detener los aumentos.,Amazon Translate,Amir
"Durante una crisis económica, las empresas locales deben contar con el apoyo de los gobiernos en lugar de enfrentarse a obstáculos burocráticos.",Amazon Translate,Amir
Cada generación se imagina a sí misma más inteligente que la anterior y más sabia que la que viene después.,Amazon Translate,Amir
La votación anticipada debe estar abierta a todos.,Amazon Translate,Amir
"Come menos, muévete más.",Amazon Translate,Amir
Comer alimentos saludables y hacer ejercicio promueven la buena salud.,Amazon Translate,Amir
Comer alimentos saludables le ayuda a mantenerse sano.,Amazon Translate,Amir
Los planes de estudio deben dar a los estudiantes el espacio para expresarse plenamente.,Amazon Translate,Amir
"La educación es algo admirable, pero es bueno recordar de vez en cuando que no se puede enseñar nada que valga la pena saber.",Amazon Translate,Amir
Los educadores necesitan nuestra protección para poder hacer su trabajo de forma segura.,Amazon Translate,Amir
El ochenta por ciento del éxito está apareciendo.,Amazon Translate,Amir
Einstein publicó sus estudios innovadores utilizando su experiencia en matemáticas y lógica.,Amazon Translate,Amir
Elegir a la mejor persona es una ventaja.,Amazon Translate,Amir
La electricidad abastece a las ciudades del mundo.,Amazon Translate,Amir
Los dispositivos electrónicos requieren electricidad.,Amazon Translate,Amir
La elegancia no consiste en ponerse un vestido nuevo.,Amazon Translate,Amir
Los elefantes son muy grandes.,Amazon Translate,Amir
La eliminación de los cursos acelerados de matemáticas reduce a todos los estudiantes a un nivel bajo de habilidades matemáticas e impide la capacidad futura del país para competir en un mercado global.,Amazon Translate,Amir
