statement,committer,elicitation
L'eau bouillante tue de nombreux germes.,Amir,Amazon Translate
Les bananes poussent en grappes sur les arbres.,Amir,Amazon Translate
Les ventilateurs électriques rafraîchissent les pièces.,Amir,Amazon Translate
Les loups communiquent en hurlant.,Amir,Amazon Translate
Le maïs est une céréale courante.,Amir,Amazon Translate
Les avions transportent des passagers sur de longues distances.,Amir,Amazon Translate
La peau de la plupart des poissons est recouverte d'écailles.,Amir,Amazon Translate
Les lapins creusent des terriers pour s'abriter.,Amir,Amazon Translate
La télévision diffuse une variété de programmes.,Amir,Amazon Translate
Les chiens aboient pour alerter leurs propriétaires.,Amir,Amazon Translate
Les pingouins se dandinent sur la terre ferme.,Amir,Amazon Translate
Les pastèques contiennent principalement de l'eau.,Amir,Amazon Translate
Les singes se balancent souvent sur les branches des arbres.,Amir,Amazon Translate
Les papillons poussent à partir de chenilles.,Amir,Amazon Translate
La France est située en Europe.,Amir,Amazon Translate
Les chevaux galopent pour courir rapidement.,Amir,Amazon Translate
Les dauphins vivent dans des environnements d'eau salée.,Amir,Amazon Translate
Les stylos sont utilisés pour écrire sur du papier.,Amir,Amazon Translate
La surface de la lune comporte de nombreux cratères.,Amir,Amazon Translate
Le lait est une source de calcium.,Amir,Amazon Translate
La foudre peut déclencher des feux de forêt.,Amir,Amazon Translate
Les concombres peuvent être marinés.,Amir,Amazon Translate
La plupart des chemises ont des manches.,Amir,Amazon Translate
Les tigres sont des mammifères carnivores.,Amir,Amazon Translate
Le pain est cuit au four.,Amir,Amazon Translate
Les zèbres ont des peaux rayées.,Amir,Amazon Translate
Les pommes mûrissent à la fin de l'été.,Amir,Amazon Translate
Le savon dissout la graisse et la saleté.,Amir,Amazon Translate
Mont. L'Everest est une destination d'escalade populaire.,Amir,Amazon Translate
Les livres peuvent raconter des histoires fictives.,Amir,Amazon Translate
Les pygargues à tête blanche sont originaires d'Amérique du Nord.,Amir,Amazon Translate
Les requins sont les principaux prédateurs des océans.,Amir,Amazon Translate
Les pianos ont des touches noires et blanches.,Amir,Amazon Translate
Les horloges numériques indiquent l'heure numériquement.,Amir,Amazon Translate
Les chaises sont conçues pour s'asseoir.,Amir,Amazon Translate
Les coqs chantent à l'aube.,Amir,Amazon Translate
Les roses sont disponibles en plusieurs couleurs.,Amir,Amazon Translate
Les hippopotames vivent dans les rivières et les lacs africains.,Amir,Amazon Translate
"Les calendriers indiquent les jours, les semaines et les mois.",Amir,Amazon Translate
Les parachutes aident à ralentir la descente depuis les hauteurs.,Amir,Amazon Translate
Les lions sont surnommés « le roi de la jungle ».,Amir,Amazon Translate
Les arachides peuvent provoquer des réactions allergiques.,Amir,Amazon Translate
Les carottes sont bonnes pour la santé visuelle.,Amir,Amazon Translate
Les oies volent en V.,Amir,Amazon Translate
Les pins conservent leurs aiguilles en hiver.,Amir,Amazon Translate
Les raisins poussent en grappes.,Amir,Amazon Translate
Les glaçons se forment dans les congélateurs.,Amir,Amazon Translate
Les méduses piquent avec leurs tentacules.,Amir,Amazon Translate
Le fumier de cheval est utilisé comme engrais.,Amir,Amazon Translate
Les imperméables sont portés pendant la saison des pluies.,Amir,Amazon Translate
Les tremblements de terre secouent le sol en raison des mouvements tectoniques.,Amir,Amazon Translate
Les lasers peuvent scanner les codes-barres rapidement.,Amir,Amazon Translate
Les pièces sont utilisées pour faire de la monnaie.,Amir,Amazon Translate
Les fraises sont rouges à maturité.,Amir,Amazon Translate
Le sel de table est du chlorure de sodium.,Amir,Amazon Translate
Les rhinocéros ont une ou deux cornes.,Amir,Amazon Translate
Les poulpes ont des bras flexibles.,Amir,Amazon Translate
Les écureuils cueillent des noix pour l'hiver.,Amir,Amazon Translate
La lave durcit en roche volcanique.,Amir,Amazon Translate
La courgette est un type de courge.,Amir,Amazon Translate
Les tornades sont des vents violents et tourbillonnants.,Amir,Amazon Translate
Les fougères se reproduisent à l'aide de spores.,Amir,Amazon Translate
Les cartes peuvent indiquer les changements d'altitude.,Amir,Amazon Translate
L'océan Pacifique couvre de vastes zones de la Terre.,Amir,Amazon Translate
Les chiens peuvent reconnaître des personnes qui leur sont familières.,Amir,Amazon Translate
Les racines des arbres ancrent la plante dans le sol.,Amir,Amazon Translate
Les oiseaux ont un bec au lieu de dents.,Amir,Amazon Translate
La glace fond à des températures supérieures à zéro Celsius.,Amir,Amazon Translate
La pluie favorise la croissance des cultures.,Amir,Amazon Translate
Le chocolat fond par temps chaud.,Amir,Amazon Translate
Les souris sont de petits rongeurs nocturnes.,Amir,Amazon Translate
La vapeur s'élève de l'eau bouillante.,Amir,Amazon Translate
La lune reflète la lumière du soleil pendant la nuit.,Amir,Amazon Translate
Les chauves-souris dorment la tête en bas.,Amir,Amazon Translate
Le yogourt est fabriqué à partir de cultures bactériennes.,Amir,Amazon Translate
Les livres sont conservés pour la lecture.,Amir,Amazon Translate
Les fraises poussent près du sol.,Amir,Amazon Translate
L'air froid est plus dense que l'air chaud.,Amir,Amazon Translate
Les chameaux peuvent stocker de l'eau dans leur corps.,Amir,Amazon Translate
L'or ne rouille pas.,Amir,Amazon Translate
Les plantes libèrent de l'oxygène lors de la photosynthèse.,Amir,Amazon Translate
Les lions vivent dans les savanes africaines.,Amir,Amazon Translate
La laitue est souvent utilisée dans les salades.,Amir,Amazon Translate
Le bambou est une espèce de graminée.,Amir,Amazon Translate
Les pommes de terre peuvent être écrasées ou frites.,Amir,Amazon Translate
Les bananes brunissent lorsqu'elles sont trop mûres.,Amir,Amazon Translate
Le cercle polaire arctique connaît de longues nuits d'hiver.,Amir,Amazon Translate
Les corps des méduses sont principalement constitués d'eau.,Amir,Amazon Translate
Le kiwi contient des graines noires à l'intérieur.,Amir,Amazon Translate
Les crocodiles ont de fortes mâchoires.,Amir,Amazon Translate
Les sommets des montagnes ont des températures plus basses que les vallées.,Amir,Amazon Translate
Le plastique est courant dans les emballages.,Amir,Amazon Translate
Les rhinocéros ont une peau épaisse et protectrice.,Amir,Amazon Translate
Le basket-ball se joue sur un terrain.,Amir,Amazon Translate
L'air frais est important pour la respiration.,Amir,Amazon Translate
Les feuilles de pandan sont utilisées dans la cuisine asiatique.,Amir,Amazon Translate
Les carottes poussent sous terre.,Amir,Amazon Translate
Les grains de café poussent dans les buissons.,Amir,Amazon Translate
Les chèvres mangent des feuilles et de l'herbe.,Amir,Amazon Translate
Le fromage est vieilli pour sa saveur.,Amir,Amazon Translate
Les zèbres courent en troupeaux pour des raisons de sécurité.,Amir,Amazon Translate
Les loutres ont une fourrure épaisse pour l'isolation.,Amir,Amazon Translate
Les arachides sont en fait des légumineuses.,Amir,Amazon Translate
Les glands tombent des chênes en automne.,Amir,Amazon Translate
Le hurlement d'un loup parcourt de longues distances.,Amir,Amazon Translate
Les hélicoptères peuvent décoller à la verticale.,Amir,Amazon Translate
Les moustiques sont attirés par l'haleine humaine.,Amir,Amazon Translate
L'eau de pluie peut être collectée dans des barils.,Amir,Amazon Translate
Les souris d'ordinateur contrôlent les mouvements à l'écran.,Amir,Amazon Translate
Les étoiles de mer peuvent faire repousser les bras perdus.,Amir,Amazon Translate
Les paresseux se déplacent lentement dans les arbres.,Amir,Amazon Translate
Les pingouins se blottissent pour conserver la chaleur.,Amir,Amazon Translate
La plupart des oranges sont récoltées en hiver.,Amir,Amazon Translate
Les chenilles mangent les feuilles avant de se nymphoser.,Amir,Amazon Translate
Les phares guident les navires en mer.,Amir,Amazon Translate
Les tortues se protègent à l'aide de carapaces.,Amir,Amazon Translate
Les rivières creusent des canaux au fil du temps.,Amir,Amazon Translate
Les citrouilles sont utilisées pour les tartes.,Amir,Amazon Translate
Les tournesols produisent des graines comestibles.,Amir,Amazon Translate
Les geckos s'accrochent aux surfaces grâce à des coussinets spéciaux.,Amir,Amazon Translate
Vénus est appelée la planète jumelle de la Terre.,Amir,Amazon Translate
Les trombones sont fabriqués à partir de fil plié.,Amir,Amazon Translate
La neige se forme à partir de vapeur d'eau gelée.,Amir,Amazon Translate
Les montagnes sont souvent formées par des plaques tectoniques.,Amir,Amazon Translate
Les lions communiquent par des rugissements.,Amir,Amazon Translate
Les échecs utilisent deux armées de pièces.,Amir,Amazon Translate
Le blé est moulu pour faire de la farine.,Amir,Amazon Translate
Les pousses de bambou sont comestibles.,Amir,Amazon Translate
La fumée s'élève au-dessus du feu.,Amir,Amazon Translate
Le radar détecte les objets à l'aide d'ondes radio.,Amir,Amazon Translate
Les icebergs flottent dans les océans polaires.,Amir,Amazon Translate
La plupart des serpents pondent des œufs.,Amir,Amazon Translate
Les fourmis utilisent des phéromones pour communiquer.,Amir,Amazon Translate
La foudre peut frapper plusieurs fois.,Amir,Amazon Translate
Les têtards se transforment en grenouilles.,Amir,Amazon Translate
Le cœur bat involontairement.,Amir,Amazon Translate
Les lézards peuvent laisser tomber leur queue pour échapper à leurs prédateurs.,Amir,Amazon Translate
Les fruits contiennent souvent des graines destinées à la reproduction.,Amir,Amazon Translate
Les ampoules convertissent l'électricité en lumière visible.,Amir,Amazon Translate
Les voitures ont quatre roues pour plus de stabilité.,Amir,Amazon Translate
La tarte est généralement préparée avec une croûte de pâte.,Amir,Amazon Translate
Les vélos nécessitent de pédaler pour avancer.,Amir,Amazon Translate
Le papier est utilisé pour l'écriture et l'impression.,Amir,Amazon Translate
Le café est préparé à partir de grains torréfiés.,Amir,Amazon Translate
Les guépards peuvent courir plus vite que les autres animaux.,Amir,Amazon Translate
Les loups vivent en groupes familiaux appelés meutes.,Amir,Amazon Translate
Les brosses à dents nettoient les dents et les gencives.,Amir,Amazon Translate
Les dentistes recommandent de se brosser les dents deux fois par jour.,Amir,Amazon Translate
Les moutons sont élevés pour leur laine.,Amir,Amazon Translate
Les ordinateurs stockent et traitent les informations.,Amir,Amazon Translate
L'eau est essentielle à la croissance des plantes.,Amir,Amazon Translate
De nombreux champignons poussent après la pluie.,Amir,Amazon Translate
Les abeilles pollinisent de nombreuses plantes à fleurs.,Amir,Amazon Translate
Les chats ronronnent lorsqu'ils se sentent à l'aise.,Amir,Amazon Translate
Les pommes sont populaires dans les tartes.,Amir,Amazon Translate
La plupart des reptiles pondent des œufs.,Amir,Amazon Translate
Les serpents se déplacent sans pattes en glissant.,Amir,Amazon Translate
Les oiseaux ont des plumes pour s'isoler.,Amir,Amazon Translate
La pluie transporte les nutriments dans le sol.,Amir,Amazon Translate
Les bananes mûrissent après avoir été cueillies.,Amir,Amazon Translate
L'herbe est un couvre-sol courant.,Amir,Amazon Translate
Les couchers de soleil marquent la fin de la journée.,Amir,Amazon Translate
La neige recouvre le sol en hiver.,Amir,Amazon Translate
Les mammifères donnent du lait à leurs petits.,Amir,Amazon Translate
Les échecs sont un jeu de plateau à deux joueurs.,Amir,Amazon Translate
Les toiles d'araignées sont fabriquées à partir de soie.,Amir,Amazon Translate
Le lait provient de mammifères.,Amir,Amazon Translate
Les cacahuètes sont utilisées pour faire du beurre.,Amir,Amazon Translate
L'acier est créé en ajoutant du carbone au fer.,Amir,Amazon Translate
Les arcs-en-ciel sont des arcs de lumière colorée.,Amir,Amazon Translate
Les ours polaires ont une fourrure épaisse pour se réchauffer.,Amir,Amazon Translate
L'Arctique est froid pendant la majeure partie de l'année.,Amir,Amazon Translate
Les plantes absorbent le dioxyde de carbone pour la photosynthèse.,Amir,Amazon Translate
Les villes sont des zones urbaines densément peuplées.,Amir,Amazon Translate
Les kangourous transportent leurs petits dans des sacs.,Amir,Amazon Translate
Les patates douces sont riches en fibres.,Amir,Amazon Translate
Les cartes peuvent indiquer l'altitude à l'aide de courbes de niveau.,Amir,Amazon Translate
Les voitures nécessitent un entretien régulier.,Amir,Amazon Translate
Les aimants ont des pôles nord et sud.,Amir,Amazon Translate
Les chauves-souris naviguent dans l'obscurité grâce au son.,Amir,Amazon Translate
Les pingouins ont des plumes imperméables.,Amir,Amazon Translate
Le miel est souvent utilisé comme édulcorant.,Amir,Amazon Translate
Le verre est fabriqué à partir de sable et de chaleur.,Amir,Amazon Translate
Les baleines communiquent par des sons de basse fréquence.,Amir,Amazon Translate
Des trombones permettent de maintenir les feuilles de papier ensemble.,Amir,Amazon Translate
La mayonnaise est fabriquée à partir d'œufs et d'huile.,Amir,Amazon Translate
Il existe de nombreuses variétés de fromages.,Amir,Amazon Translate
Les traces de craie peuvent être effacées.,Amir,Amazon Translate
La soupe est généralement servie chaude.,Amir,Amazon Translate
Les cartes affichent les informations visuellement.,Amir,Amazon Translate
Le feu est utilisé pour la cuisson des aliments.,Amir,Amazon Translate
L'or est considéré comme un métal précieux.,Amir,Amazon Translate
La pluie peut réapprovisionner les sources d'eau souterraines.,Amir,Amazon Translate
