statement,committer,elicitation
レインコートは雨季に着用します。,Amir,Amazon Translate
地震は地殻変動により地面を揺らします。,Amir,Amazon Translate
レーザーはバーコードをすばやくスキャンできます。,Amir,Amazon Translate
硬貨は小銭を入れるのに使われます。,Amir,Amazon Translate
イチゴは熟すと赤くなります。,Amir,Amazon Translate
食塩は塩化ナトリウムです。,Amir,Amazon Translate
サイには1つか2つの角があります。,Amir,Amazon Translate
タコは腕が柔軟です。,Amir,Amazon Translate
リスは冬に木の実を集める。,Amir,Amazon Translate
溶岩は固まって火山岩になります。,Amir,Amazon Translate
ズッキーニはスカッシュの一種です。,Amir,Amazon Translate
竜巻は激しく回転する風です。,Amir,Amazon Translate
シダは胞子を使って繁殖します。,Amir,Amazon Translate
マップは標高の変化を示すことができます。,Amir,Amazon Translate
太平洋は地球の広い地域を覆っています。,Amir,Amazon Translate
犬は身近な人を認識できます。,Amir,Amazon Translate
木の根は植物を土に固定します。,Amir,Amazon Translate
鳥には歯の代わりにくちばしがあります。,Amir,Amazon Translate
氷は摂氏0度を超える温度で溶けます。,Amir,Amazon Translate
雨は作物の成長を助けます。,Amir,Amazon Translate
チョコレートは暖かい状態では溶けます。,Amir,Amazon Translate
マウスは小さな夜行性のげっ歯類です。,Amir,Amazon Translate
蒸気は沸騰したお湯から上がります。,Amir,Amazon Translate
月は夜に太陽光を反射します。,Amir,Amazon Translate
コウモリは逆さまにぶら下がって眠ります。,Amir,Amazon Translate
ヨーグルトは細菌培養で作られています。,Amir,Amazon Translate
本は読書用に保管されています。,Amir,Amazon Translate
イチゴは地面の近くで育ちます。,Amir,Amazon Translate
冷たい空気は暖かい空気よりも密度が高い。,Amir,Amazon Translate
ラクダは体に水を蓄えることができます。,Amir,Amazon Translate
金は錆びません。,Amir,Amazon Translate
植物は光合成中に酸素を放出します。,Amir,Amazon Translate
ライオンズはアフリカのサバンナに住んでいます。,Amir,Amazon Translate
レタスはサラダによく使われます。,Amir,Amazon Translate
竹は草の一種です。,Amir,Amazon Translate
じゃがいもはつぶしたり揚げたりできます。,Amir,Amazon Translate
バナナは熟しすぎると茶色に変わります。,Amir,Amazon Translate
北極圏には長い冬の夜があります。,Amir,Amazon Translate
クラゲの体はほとんどが水です。,Amir,Amazon Translate
キウイフルーツには黒い種が入っています。,Amir,Amazon Translate
ワニは顎が強い。,Amir,Amazon Translate
山頂は谷よりも気温が低い。,Amir,Amazon Translate
プラスチックは包装によく使われています。,Amir,Amazon Translate
サイの皮膚は厚く、保護作用があります。,Amir,Amazon Translate
バスケットボールはコートで行われます。,Amir,Amazon Translate
新鮮な空気は呼吸にとって重要です。,Amir,Amazon Translate
パンダンの葉はアジア料理に使われています。,Amir,Amazon Translate
ニンジンは地下で育ちます。,Amir,Amazon Translate
コーヒー豆は茂みで育ちます。,Amir,Amazon Translate
ヤギは葉や草を食べます。,Amir,Amazon Translate
チーズは風味を出すために熟成させています。,Amir,Amazon Translate
シマウマは安全のために群れをなして走ります。,Amir,Amazon Translate
カワウソは断熱のために毛皮が密集しています。,Amir,Amazon Translate
ピーナッツは実際にはマメ科植物です。,Amir,Amazon Translate
どんぐりは秋に樫の木から落ちる。,Amir,Amazon Translate
オオカミの遠吠えは長距離を伝えます。,Amir,Amazon Translate
ヘリコプターは垂直に離陸できます。,Amir,Amazon Translate
蚊は人間の呼吸に引き寄せられます。,Amir,Amazon Translate
雨水は樽に集めることができます。,Amir,Amazon Translate
コンピューターマウスは画面上の動きを制御します。,Amir,Amazon Translate
ヒトデは失われた腕を再生できます。,Amir,Amazon Translate
ナマケモノは木々の間をゆっくりと移動します。,Amir,Amazon Translate
ペンギンは暖かさを保つために群がります。,Amir,Amazon Translate
ほとんどのオレンジは冬に収穫されます。,Amir,Amazon Translate
毛虫は蛹化する前に葉を食べます。,Amir,Amazon Translate
灯台は海上で船を案内します。,Amir,Amazon Translate
カメは貝殻を使って身を守ります。,Amir,Amazon Translate
川は時間の経過とともに水路を切り開きます。,Amir,Amazon Translate
パンプキンはパイに使用されます。,Amir,Amazon Translate
ひまわりは食用の種を作ります。,Amir,Amazon Translate
ヤモリは特別なつま先パッドで表面にしがみつきます。,Amir,Amazon Translate
金星は地球の双子の惑星と呼ばれています。,Amir,Amazon Translate
ペーパークリップは曲がったワイヤーで作られています。,Amir,Amazon Translate
雪は凍った水蒸気から形成されます。,Amir,Amazon Translate
山はしばしば構造プレートによって形成されます。,Amir,Amazon Translate
ライオンズは轟音でコミュニケーションをとります。,Amir,Amazon Translate
チェスは駒を2つ使います。,Amir,Amazon Translate
小麦は粉砕して小麦粉を作る。,Amir,Amazon Translate
タケノコは食用です。,Amir,Amazon Translate
煙は火の上から上がる。,Amir,Amazon Translate
レーダーは電波を使用して物体を検出します。,Amir,Amazon Translate
氷山は極海に浮かんでいます。,Amir,Amazon Translate
ほとんどのヘビは卵を産みます。,Amir,Amazon Translate
アリはコミュニケーションにフェロモンを使います。,Amir,Amazon Translate
落雷は複数回発生することがあります。,Amir,Amazon Translate
オタマジャクシはカエルに変身します。,Amir,Amazon Translate
心臓が思わず鼓動します。,Amir,Amazon Translate
トカゲは尻尾を落として捕食者から逃げることができます。,Amir,Amazon Translate
果物には繁殖用の種子が含まれていることがよくあります。,Amir,Amazon Translate
電球は電気を可視光に変換します。,Amir,Amazon Translate
車には安定性のために4つの車輪があります。,Amir,Amazon Translate
パイは通常、ペストリークラストで作られています。,Amir,Amazon Translate
自転車は前に進むためにペダルを踏む必要があります。,Amir,Amazon Translate
紙は筆記や印刷に使用されます。,Amir,Amazon Translate
コーヒーは焙煎した豆から淹れます。,Amir,Amazon Translate
チーターは他の動物よりも速く走ることができます。,Amir,Amazon Translate
オオカミは群れと呼ばれる家族グループで生活しています。,Amir,Amazon Translate
歯ブラシは歯と歯茎をきれいにします。,Amir,Amazon Translate
歯科医は1日2回ブラッシングすることをお勧めします。,Amir,Amazon Translate
羊は羊毛のために飼われている。,Amir,Amazon Translate
コンピューターは情報を保存して処理します。,Amir,Amazon Translate
水は植物の成長に不可欠です。,Amir,Amazon Translate
雨が降ると多くのキノコが生えます。,Amir,Amazon Translate
ミツバチは多くの顕花植物に受粉します。,Amir,Amazon Translate
猫は快適に感じるとゴロゴロ鳴きます。,Amir,Amazon Translate
パイではりんごが人気です。,Amir,Amazon Translate
ほとんどの爬虫類は卵を産みます。,Amir,Amazon Translate
ヘビは滑って足がなくても動きます。,Amir,Amazon Translate
鳥には断熱用の羽毛があります。,Amir,Amazon Translate
雨は栄養分を土壌に運びます。,Amir,Amazon Translate
バナナは摘み取った後に熟します。,Amir,Amazon Translate
草は一般的な地被植物です。,Amir,Amazon Translate
夕日は一日の終わりを告げる。,Amir,Amazon Translate
冬の間は雪が地面を覆います。,Amir,Amazon Translate
哺乳類は子供にミルクを与えます。,Amir,Amazon Translate
チェスは2人用のボードゲームです。,Amir,Amazon Translate
クモの巣はシルク製です。,Amir,Amazon Translate
ミルクは哺乳類に由来します。,Amir,Amazon Translate
ピーナッツはバターを作るのに使われます。,Amir,Amazon Translate
鉄は鉄に炭素を加えて作られます。,Amir,Amazon Translate
虹は色とりどりの光の弧です。,Amir,Amazon Translate
ホッキョクグマの毛皮は厚いので暖かいです。,Amir,Amazon Translate
北極は一年中ほとんど寒いです。,Amir,Amazon Translate
植物は二酸化炭素を吸収して光合成を行います。,Amir,Amazon Translate
都市は人口密度の高い都市部です。,Amir,Amazon Translate
カンガルーは幼鳥を袋に入れて運ぶ。,Amir,Amazon Translate
サツマイモは繊維が豊富です。,Amir,Amazon Translate
マップには等高線で標高を表示できます。,Amir,Amazon Translate
車は定期的なメンテナンスが必要です。,Amir,Amazon Translate
磁石にはN極とS極があります。,Amir,Amazon Translate
コウモリは音を使って暗闇の中をナビゲートします。,Amir,Amazon Translate
ペンギンの羽には防水加工が施されています。,Amir,Amazon Translate
蜂蜜は甘味料としてよく使われます。,Amir,Amazon Translate
